timestamp,x,y,cs_x,cs_y
1762729788.876847,-0.361025,1.608210,0.098414,3.260598
1762729788.924588,-0.361025,1.608210,0.099495,3.258408
1762729788.975272,-0.398269,1.595909,0.099885,3.259395
1762729789.026528,-0.409681,1.592693,0.099360,3.255255
1762729789.074363,-0.409681,1.592693,0.100280,3.254990
1762729789.124842,-0.451665,1.582976,0.099349,3.260217
1762729789.174035,-0.476467,1.580851,0.098788,3.251675
1762729789.224266,-0.489267,1.585216,0.099029,3.257452
1762729789.274013,-0.511862,1.580255,0.098541,3.264662
1762729789.325100,-0.511862,1.580255,0.098843,3.265665
1762729789.374016,-0.550784,1.587398,0.098298,3.260500
1762729789.426929,-0.550784,1.587398,0.097823,3.258624
1762729789.476223,-0.587295,1.593984,0.097578,3.265207
1762729789.524852,-0.598595,1.592881,0.100987,3.258385
1762729789.574216,-0.635883,1.588512,0.098395,3.269096
1762729789.624852,-0.654047,1.612401,0.097961,3.267715
1762729789.676425,-0.677558,1.609727,0.099142,3.261748
1762729789.725521,-0.705029,1.622893,0.098770,3.252399
1762729789.774541,-0.724721,1.607187,0.100786,3.257287
1762729789.828817,-0.743008,1.633706,0.099202,3.256831
1762729789.874938,-0.743008,1.633706,0.099871,3.256659
1762729789.924064,-0.782022,1.620395,0.099993,3.271880
1762729789.974882,-0.796227,1.629283,0.097110,3.290405
1762729790.026535,-0.796227,1.629283,0.095063,3.307293
1762729790.077322,-0.831354,1.609058,0.096882,3.295689
1762729790.126253,-0.854551,1.654654,0.096882,3.295689
1762729790.175197,-0.877775,1.627100,0.096882,3.295689
1762729790.227822,-0.890651,1.640048,0.096882,3.295689
1762729790.274974,-0.908914,1.639144,0.096882,3.295689
1762729790.324099,-0.985656,1.824684,0.099149,3.245833
1762729790.374900,-0.985656,1.824684,0.100440,3.269149
1762729790.424009,-0.961635,1.669675,0.096356,3.261299
1762729790.476856,-0.967042,1.659682,0.097849,3.258853
1762729790.524334,-0.967042,1.659682,0.101065,3.265283
1762729790.578015,-0.967042,1.659682,0.096658,3.251326
1762729790.624964,-0.967042,1.659682,0.098009,3.250326
1762729790.675554,-0.967042,1.659682,0.098877,3.263119
1762729790.726859,-0.967042,1.659682,0.100409,3.253624
1762729790.774028,-1.065653,1.691458,0.098442,3.270280
1762729790.824232,-1.113314,1.767512,0.100607,3.258187
1762729790.874107,-1.113314,1.767512,0.098727,3.262911
1762729790.924629,-1.113314,1.767512,0.098659,3.264986
1762729790.977912,-1.113314,1.767512,0.098411,3.263139
1762729791.024036,-1.113314,1.767512,0.098246,3.255524
1762729791.075817,-1.113314,1.767512,0.099094,3.247167
1762729791.125091,-1.113314,1.767512,0.099087,3.246606
1762729791.174086,-1.113314,1.767512,0.098317,3.258077
1762729791.225258,-1.113314,1.767512,0.099656,3.250067
1762729791.279442,-1.113314,1.767512,0.099618,3.253325
1762729791.324111,-1.113314,1.767512,0.099557,3.263496
1762729791.375898,-1.113314,1.767512,0.101360,3.265337
1762729791.424338,-1.113314,1.767512,0.101475,3.261499
1762729791.475225,-1.113314,1.767512,0.098669,3.250126
1762729791.526481,-1.113314,1.767512,0.100344,3.259061
1762729791.574052,-1.113314,1.767512,0.100135,3.253219
1762729791.626865,-1.113314,1.767512,0.097902,3.261372
1762729791.675034,-1.113314,1.767512,0.102186,3.245089
1762729791.725314,-1.113314,1.767512,0.100201,3.243077
1762729791.774100,-1.113314,1.767512,0.099364,3.258211
1762729791.824109,-1.113314,1.767512,0.097498,3.250733
1762729791.877071,-1.113314,1.767512,0.100904,3.251905
1762729791.924163,-1.113314,1.767512,0.101023,3.248517
1762729791.976435,-1.113314,1.767512,0.097319,3.253929
1762729792.026896,-1.113314,1.767512,0.101336,3.246843
1762729792.075536,-1.113314,1.767512,0.100396,3.251605
1762729792.125833,-1.113314,1.767512,0.101089,3.239837
1762729792.175705,-1.113314,1.767512,0.100732,3.240374
1762729792.224555,-1.113314,1.767512,0.098420,3.251425
1762729792.274510,-1.113314,1.767512,0.098551,3.259229
1762729792.325743,-1.113314,1.767512,0.100446,3.249124
1762729792.376617,-1.113314,1.767512,0.098105,3.240802
1762729792.426528,-1.113314,1.767512,0.099960,3.244499
1762729792.476832,-1.113314,1.767512,0.100242,3.239415
1762729792.525055,-1.113314,1.767512,0.099640,3.244359
1762729792.574037,-1.113314,1.767512,0.102430,3.234499
1762729792.627478,-1.113314,1.767512,0.100139,3.242078
1762729792.674569,-1.113314,1.767512,0.097516,3.242384
1762729792.724436,-1.113314,1.767512,0.102246,3.251656
1762729792.777694,-1.113314,1.767512,0.099654,3.239161
1762729792.824151,-1.113314,1.767512,0.099583,3.245506
1762729792.875190,-1.113314,1.767512,0.101653,3.242915
1762729792.925190,-1.113314,1.767512,0.099551,3.235436
1762729792.974845,-1.113314,1.767512,0.103031,3.240523
1762729793.026814,-1.113314,1.767512,0.101297,3.233290
1762729793.076724,-1.113314,1.767512,0.100885,3.242360
1762729793.125895,-1.113314,1.767512,0.099406,3.239906
1762729793.177892,-1.113314,1.767512,0.096317,3.249650
1762729793.224094,-1.113314,1.767512,0.099324,3.242661
1762729793.276602,-1.113314,1.767512,0.098154,3.235938
1762729793.325102,-1.113314,1.767512,0.100079,3.234668
1762729793.379149,-1.113314,1.767512,0.101014,3.233534
1762729793.425170,-1.113314,1.767512,0.098668,3.225962
1762729793.476477,-1.113314,1.767512,0.100949,3.238846
1762729793.525204,-1.113314,1.767512,0.098802,3.247317
1762729793.574641,-1.113314,1.767512,0.100764,3.247585
1762729793.625099,-1.113314,1.767512,0.101881,3.238992
1762729793.674104,-1.113314,1.767512,0.097865,3.239800
1762729793.725917,-1.113314,1.767512,0.097670,3.229680
1762729793.774877,-1.113314,1.767512,0.098307,3.241597
1762729793.824272,-1.113314,1.767512,0.099327,3.239593
1762729793.874146,-1.113314,1.767512,0.100400,3.246555
1762729793.925601,-1.113314,1.767512,0.100698,3.244821
1762729793.974214,-1.113314,1.767512,0.101703,3.241435
1762729794.024438,-1.113314,1.767512,0.098538,3.246710
1762729794.076109,-1.113314,1.767512,0.099823,3.236417
1762729794.129146,-1.113314,1.767512,0.098451,3.249528
1762729794.174776,-1.113314,1.767512,0.096703,3.241958
1762729794.226489,-1.113314,1.767512,0.097222,3.253454
1762729794.276498,-1.113314,1.767512,0.100883,3.248361
1762729794.325052,-1.113314,1.767512,0.099994,3.244990
1762729794.374489,-1.113314,1.767512,0.099951,3.236329
1762729794.425873,-1.113314,1.767512,0.099788,3.242446
1762729794.475209,-1.113314,1.767512,0.100644,3.242991
1762729794.526535,-1.113314,1.767512,0.099079,3.246476
1762729794.574848,-1.113314,1.767512,0.098579,3.252324
1762729794.625609,-1.113314,1.767512,0.098835,3.245394
1762729794.677031,-1.113314,1.767512,0.096512,3.250087
1762729794.724758,-1.113314,1.767512,0.099963,3.253947
1762729794.775352,-1.113314,1.767512,0.100887,3.258089
1762729794.826539,-1.113314,1.767512,0.098560,3.256188
1762729794.874957,-1.113314,1.767512,0.099340,3.245821
1762729794.929269,-1.113314,1.767512,0.101079,3.246109
1762729794.976100,-1.113314,1.767512,0.099011,3.241654
1762729795.024391,-1.113314,1.767512,0.096994,3.248621
1762729795.074477,-1.113314,1.767512,0.100383,3.242616
1762729795.124125,-1.113314,1.767512,0.100072,3.253402
1762729795.174464,-1.113314,1.767512,0.100381,3.241928
1762729795.224976,-1.113314,1.767512,0.097068,3.248776
1762729795.274163,-1.113314,1.767512,0.099166,3.244389
1762729795.325317,-1.113314,1.767512,0.098455,3.248267
1762729795.374006,-1.113314,1.767512,0.098203,3.254870
1762729795.424640,-1.113314,1.767512,0.095260,3.254324
1762729795.474412,-1.113314,1.767512,0.104186,3.246299
1762729795.527511,-1.113314,1.767512,0.100784,3.254018
1762729795.574270,-1.113314,1.767512,0.099745,3.248099
1762729795.624002,-1.113314,1.767512,0.097073,3.258908
1762729795.674433,-1.113314,1.767512,0.098887,3.263969
1762729795.725788,-1.113314,1.767512,0.097708,3.252057
1762729795.774237,-1.113314,1.767512,0.098672,3.257138
1762729795.824301,-1.113314,1.767512,0.100066,3.256357
1762729795.874049,-1.113314,1.767512,0.097241,3.255250
1762729795.924501,-1.113314,1.767512,0.097543,3.262249
1762729795.974223,-1.113314,1.767512,0.100246,3.255908
1762729796.026468,-1.113314,1.767512,0.100759,3.259049
1762729796.074313,-1.113314,1.767512,0.098803,3.265230
1762729796.124599,-1.113314,1.767512,0.097739,3.253165
1762729796.177068,-1.113314,1.767512,0.098245,3.248467
1762729796.224376,-1.113314,1.767512,0.100543,3.256740
1762729796.274887,-1.113314,1.767512,0.097446,3.243542
1762729796.324197,-1.113314,1.767512,0.098502,3.259158
1762729796.375068,-1.113314,1.767512,0.099474,3.263099
1762729796.424200,-1.113314,1.767512,0.097294,3.251041
1762729796.475579,-1.113314,1.767512,0.099733,3.254781
1762729796.525016,-1.113314,1.767512,0.102546,3.249120
1762729796.574521,-1.113314,1.767512,0.098093,3.256129
1762729796.624821,-1.113314,1.767512,0.097902,3.257550
1762729796.674369,-1.113314,1.767512,0.099154,3.255844
1762729796.726068,-1.113314,1.767512,0.097982,3.257882
1762729796.776646,-1.113314,1.767512,0.098979,3.257135
1762729796.825866,-1.113314,1.767512,0.099024,3.262289
1762729796.876012,-1.113314,1.767512,0.100443,3.250339
1762729796.929337,-1.113314,1.767512,0.098685,3.257197
1762729796.974464,-1.113314,1.767512,0.098811,3.255350
1762729797.025638,-1.113314,1.767512,0.099242,3.257753
1762729797.074835,-1.113314,1.767512,0.100383,3.255900
1762729797.124426,-1.113314,1.767512,0.099730,3.255539
1762729797.174314,-1.113314,1.767512,0.099064,3.260393
1762729797.224926,-1.113314,1.767512,0.099054,3.258304
1762729797.275150,-1.113314,1.767512,0.096729,3.269336
1762729797.327351,-1.113314,1.767512,0.100949,3.260204
1762729797.377315,-1.113314,1.767512,0.097808,3.260968
1762729797.424172,-1.113314,1.767512,0.097000,3.260755
1762729797.474284,-1.113314,1.767512,0.099799,3.258369
1762729797.526558,-1.113314,1.767512,0.096504,3.268152
1762729797.576580,-1.113314,1.767512,0.099917,3.251583
1762729797.626847,-1.113314,1.767512,0.099460,3.253564
1762729797.674328,-1.113314,1.767512,0.097917,3.258221
1762729797.724412,-1.113314,1.767512,0.097338,3.259851
1762729797.774558,-1.113314,1.767512,0.102571,3.253476
1762729797.829483,-1.113314,1.767512,0.096441,3.262860
1762729797.874925,-1.113314,1.767512,0.100751,3.251416
1762729797.924272,-1.113314,1.767512,0.100037,3.262701
1762729797.974892,-1.113314,1.767512,0.098800,3.263550
1762729798.025953,-1.113314,1.767512,0.096204,3.253060
1762729798.075114,-1.113314,1.767512,0.100381,3.261061
1762729798.124419,-1.113314,1.767512,0.096464,3.266394
1762729798.174571,-1.113314,1.767512,0.101659,3.252549
1762729798.226417,-1.113314,1.767512,0.100148,3.262596
1762729798.276314,-1.113314,1.767512,0.098117,3.248581
1762729798.324531,-1.113314,1.767512,0.101511,3.249846
1762729798.375895,-1.113314,1.767512,0.098703,3.262411
1762729798.424501,-1.113314,1.767512,0.101187,3.257607
1762729798.478357,-1.113314,1.767512,0.099454,3.253053
1762729798.525199,-1.113314,1.767512,0.102336,3.247149
1762729798.574332,-1.113314,1.767512,0.097809,3.259431
1762729798.627782,-1.113314,1.767512,0.101585,3.252677
1762729798.674009,-1.113314,1.767512,0.098550,3.254770
1762729798.724150,-1.113314,1.767512,0.097622,3.255173
1762729798.775884,-1.113314,1.767512,0.098949,3.263780
1762729798.827248,-1.113314,1.767512,0.098412,3.257420
1762729798.876637,-1.113314,1.767512,0.099205,3.259213
1762729798.924931,-1.113314,1.767512,0.098630,3.258206
1762729798.977048,-1.113314,1.767512,0.098630,3.258206
1762729799.026562,-1.113314,1.767512,0.098630,3.258206
1762729799.074456,-1.113314,1.767512,0.098630,3.258206
1762729799.124005,-1.113314,1.767512,0.098630,3.258206
1762729799.177173,-1.113314,1.767512,0.098630,3.258206
1762729799.224100,-1.113314,1.767512,0.098630,3.258206
1762729799.274398,-1.113314,1.767512,0.098630,3.258206
1762729799.325067,-1.113314,1.767512,0.098630,3.258206
1762729799.376496,-1.113314,1.767512,0.098630,3.258206
1762729799.424029,-1.113314,1.767512,0.098630,3.258206
1762729799.474120,-1.113314,1.767512,0.098630,3.258206
1762729799.525936,-1.113314,1.767512,0.098630,3.258206
1762729799.576587,-1.113314,1.767512,0.098630,3.258206
1762729799.624391,-1.113314,1.767512,0.098630,3.258206
1762729799.675317,-1.113314,1.767512,0.098630,3.258206
1762729799.725490,-1.113314,1.767512,0.098630,3.258206
1762729799.774339,-1.113314,1.767512,0.098630,3.258206
1762729799.824233,-1.113314,1.767512,0.098630,3.258206
1762729799.875507,-1.113314,1.767512,0.098630,3.258206
1762729799.924839,-1.113314,1.767512,0.098630,3.258206
1762729799.974076,-1.113314,1.767512,0.098630,3.258206
1762729800.024124,-1.113314,1.767512,0.098630,3.258206
1762729800.074914,-1.113314,1.767512,0.098630,3.258206
1762729800.124405,-1.113314,1.767512,0.098630,3.258206
1762729800.174861,-1.113314,1.767512,0.098630,3.258206
1762729800.224242,-1.113314,1.767512,0.098630,3.258206
1762729800.274062,-1.113314,1.767512,0.098630,3.258206
1762729800.324125,-1.113314,1.767512,0.098630,3.258206
1762729800.374403,-1.113314,1.767512,0.098630,3.258206
1762729800.424964,-1.113314,1.767512,0.098630,3.258206
1762729800.475370,-1.113314,1.767512,0.098630,3.258206
1762729800.525418,-1.113314,1.767512,0.098630,3.258206
1762729800.574025,-1.113314,1.767512,0.098630,3.258206
1762729800.626403,-1.113314,1.767512,0.098630,3.258206
1762729800.674224,-1.113314,1.767512,0.098630,3.258206
1762729800.724145,-1.113314,1.767512,0.098630,3.258206
1762729800.774183,-1.113314,1.767512,0.098630,3.258206
1762729800.824222,-1.113314,1.767512,0.098630,3.258206
1762729800.874049,-1.113314,1.767512,0.098630,3.258206
1762729800.925627,-1.113314,1.767512,0.098630,3.258206
1762729800.980159,-1.113314,1.767512,0.098630,3.258206
1762729801.024108,-1.113314,1.767512,0.098630,3.258206
1762729801.077435,-1.113314,1.767512,0.098630,3.258206
1762729801.124318,-1.113314,1.767512,0.098630,3.258206
1762729801.175045,-1.113314,1.767512,0.098630,3.258206
1762729801.224193,-1.113314,1.767512,0.098630,3.258206
1762729801.275074,-1.113314,1.767512,0.098630,3.258206
1762729801.325480,-1.113314,1.767512,0.098630,3.258206
1762729801.375641,-1.113314,1.767512,0.098630,3.258206
1762729801.424260,-1.113314,1.767512,0.098630,3.258206
1762729801.474025,-1.113314,1.767512,0.098630,3.258206
1762729801.524183,-1.113314,1.767512,0.098630,3.258206
1762729801.574064,-1.113314,1.767512,0.098630,3.258206
1762729801.624619,-1.113314,1.767512,0.098630,3.258206
1762729801.674040,-1.113314,1.767512,0.098630,3.258206
1762729801.726305,-1.113314,1.767512,0.098630,3.258206
1762729801.774041,-1.113314,1.767512,0.098630,3.258206
1762729801.824002,-1.113314,1.767512,0.098630,3.258206
1762729801.874057,-1.113314,1.767512,0.098630,3.258206
1762729801.924361,-1.113314,1.767512,0.098630,3.258206
1762729801.977375,-1.113314,1.767512,0.098630,3.258206
1762729802.024192,-1.113314,1.767512,0.098630,3.258206
1762729802.076427,-1.113314,1.767512,0.098630,3.258206
1762729802.124996,-1.113314,1.767512,0.098630,3.258206
1762729802.174235,-1.113314,1.767512,0.098630,3.258206
1762729802.227844,-1.113314,1.767512,0.098630,3.258206
1762729802.275262,-1.113314,1.767512,0.098630,3.258206
1762729802.324147,-1.113314,1.767512,0.098630,3.258206
1762729802.374227,-1.113314,1.767512,0.098630,3.258206
1762729802.425632,-1.113314,1.767512,0.098630,3.258206
1762729802.477246,-1.113314,1.767512,0.098630,3.258206
1762729802.524110,-1.113314,1.767512,0.098630,3.258206
1762729802.574140,-1.113314,1.767512,0.098630,3.258206
1762729802.627512,-1.113314,1.767512,0.098630,3.258206
1762729802.674153,-1.113314,1.767512,0.098630,3.258206
1762729802.724074,-1.113314,1.767512,0.098630,3.258206
1762729802.774420,-1.113314,1.767512,0.098630,3.258206
1762729802.828300,-1.113314,1.767512,0.098630,3.258206
1762729802.874894,-1.113314,1.767512,0.098630,3.258206
1762729802.924018,-1.113314,1.767512,0.098630,3.258206
1762729802.974033,-1.113314,1.767512,0.098630,3.258206
1762729803.024048,-1.113314,1.767512,0.098630,3.258206
1762729803.074262,-1.113314,1.767512,0.098630,3.258206
1762729803.127485,-1.113314,1.767512,0.098630,3.258206
1762729803.174966,-1.113314,1.767512,0.098630,3.258206
1762729803.224005,-1.113314,1.767512,0.098630,3.258206
1762729803.274045,-1.113314,1.767512,0.098630,3.258206
1762729803.324088,-1.113314,1.767512,0.098630,3.258206
1762729803.374168,-1.113314,1.767512,0.098630,3.258206
1762729803.424116,-1.113314,1.767512,0.098630,3.258206
1762729803.475230,-1.113314,1.767512,0.098630,3.258206
1762729803.524211,-1.113314,1.767512,0.098630,3.258206
1762729803.574144,-1.113314,1.767512,0.098630,3.258206
1762729803.624066,-1.113314,1.767512,0.098630,3.258206
1762729803.677041,-1.113314,1.767512,0.098630,3.258206
1762729803.725053,-1.113314,1.767512,0.098630,3.258206
1762729803.774184,-1.113314,1.767512,0.098630,3.258206
1762729803.824312,-1.113314,1.767512,0.098630,3.258206
1762729803.874223,-1.113314,1.767512,0.098630,3.258206
1762729803.926954,-1.113314,1.767512,0.098630,3.258206
1762729803.973999,-1.113314,1.767512,0.098630,3.258206
1762729804.024106,-1.113314,1.767512,0.098630,3.258206
1762729804.079044,-1.113314,1.767512,0.098630,3.258206
1762729804.124289,-1.113314,1.767512,0.098630,3.258206
1762729804.174049,-1.113314,1.767512,0.098630,3.258206
1762729804.224412,-1.113314,1.767512,0.098630,3.258206
1762729804.278202,-1.113314,1.767512,0.098630,3.258206
1762729804.329119,-1.113314,1.767512,0.098630,3.258206
1762729804.374016,-1.113314,1.767512,0.098630,3.258206
1762729804.426850,-1.113314,1.767512,0.098630,3.258206
1762729804.474994,-1.113314,1.767512,0.098630,3.258206
1762729804.524034,-1.113314,1.767512,0.098630,3.258206
1762729804.576198,-1.113314,1.767512,0.098630,3.258206
1762729804.624086,-1.113314,1.767512,0.098630,3.258206
1762729804.674693,-1.113314,1.767512,0.098630,3.258206
1762729804.724575,-1.113314,1.767512,0.098630,3.258206
1762729804.774176,-1.113314,1.767512,0.098630,3.258206
1762729804.827453,-1.113314,1.767512,0.098630,3.258206
1762729804.874737,-1.113314,1.767512,0.098630,3.258206
1762729804.924961,-1.113314,1.767512,0.098630,3.258206
1762729804.976377,-1.113314,1.767512,0.098630,3.258206
1762729805.024055,-1.113314,1.767512,0.098630,3.258206
1762729805.077863,-1.113314,1.767512,0.098630,3.258206
1762729805.124476,-1.113314,1.767512,0.098630,3.258206
1762729805.174586,-1.113314,1.767512,0.098630,3.258206
1762729805.224132,-1.113314,1.767512,0.098630,3.258206
1762729805.277340,-1.113314,1.767512,0.098630,3.258206
1762729805.324965,-1.113314,1.767512,0.098630,3.258206
